x 	 y 
-0.7774167861940113	-0.39836121246989875
-0.7760394535485918	-0.3884568975571825
-0.7743671812806473	-0.378598086227833
-0.7724045386619771	-0.3687929424791652
-0.770156297658429	-0.35904930992550294
-0.7676274161072164	-0.3493747105861884
-0.764823021273371	-0.33977634439328486
-0.7617483938064868	-0.3302610893818188
-0.7584089521165573	-0.3208355025255848
-0.7548102371854369	-0.3115058211818196
-0.7509578978282745	-0.3022779651084368
-0.7468576764171866	-0.29315753901798963
-0.74251539507743	-0.28414983563308605
-0.737936942364447	-0.2752598392086195
-0.733128260428338	-0.2664922294868807
-0.7280953326706118	-0.25785138605238195
-0.7228441718964383	-0.2493413930540474
-0.7173808089641147	-0.24096604426329155
-0.7117112819320067	-0.23272884843741984
-0.7058416257019047	-0.22463303495873213
-0.6997778621564611	-0.21668155972068887
-0.693525990787234	-0.208877111233503
-0.6870919798087582	-0.2012221169225422
-0.6804817577530935	-0.19371874959396707
-0.6737012055383693	-0.18636893404307756
-0.6667561490040166	-0.17917435378189778
-0.659652351904622	-0.17213645786358572
-0.6523955093536487	-0.1652564677823131
-0.6449912417076553	-0.15853538442831264
-0.637445088881108	-0.15197399507883572
-0.6297625050813838	-0.14557288040679775
-0.6219488539531627	-0.13933242148991093
-0.6140094041210374	-0.13325280680410984
-0.6059493251188705	-0.12733403918606517
-0.5977736836941858	-0.12157594275054873
-0.5894874404756787	-0.11597816974936287
-0.5810954469917855	-0.11054020735947148
-0.5726024430281484	-0.10526138438887182
-0.564013054311754	-0.10014087788962295
-0.5553317905095007	-0.09517771966829654
-0.5465630435289689	-0.09037080268493893
-0.5377110861092244	-0.08571888733242988
-0.528780070689558	-0.08122060758889048
-0.5197740285441952	-0.07687447703653266
-0.5106968691711344	-0.07267889474105357
-0.5015523799234519	-0.0686321509863598
-0.49234422587159415	-0.06473243286006045
-0.48307594988538916	-0.06097782968579268
-0.4737509729247427	-0.05736633829903944
-0.46437259452822255	-0.05389586816366839
-0.4549439934890033	-0.05056424632696047
-0.4454682287079123	-0.04736922221141079
-0.4359482402136053	-0.044308472242070386
-0.42638685034019447	-0.04137960430865814
-0.41678676505295575	-0.03858016206210607
-0.4071505754130508	-0.03590762904561135
-0.39748075917251635	-0.03335943266065347
-0.38777968249109224	-0.030932947968796424
-0.3780496017667823	-0.028625501330435153
-0.3682926655723656	-0.02643437388196175
-0.35851091669040197	-0.02435680485312296
-0.3487062942395999	-0.022389994726615358
-0.33888063588573536	-0.02053110824222036
-0.329035680130637	-0.018777277248017775
-0.31917306867306566	-0.01712560340143565
-0.3092943488356319	-0.015573160723095777
-0.2994009760522097	-0.014116998006599712
-0.2894943164106022	-0.012754141087570317
-0.27957564924552025	-0.011481594975419094
-0.2696461697772261	-0.010296345851451356
-0.2597069917914798	-0.009195362937049869
-0.24975915035670757	-0.008175600235793947
-0.23980360457458189	-0.007233998153476074
-0.22984124036046727	-0.006367485000072232
-0.21987287325044258	-0.005572978377806593
-0.20989925123185743	-0.004847386459526117
-0.19992105759461903	-0.0041876091616672015
-0.18993891380063588	-0.003590539216155009
-0.17995338236906586	-0.003053063145627521
-0.16996496977522618	-0.002572062146420978
-0.1599741293612264	-0.0021444128837920444
-0.14998126425657612	-0.001766988203885207
-0.13998673030720316	-0.0014366577669821259
-0.1299908390114887	-0.0011502886065934898
-0.11999386046209137	-0.0009047456189737815
-0.10999602629248154	-0.0006968919876557645
-0.09999753262725346	-0.0005235895476148556
-0.08999854303541249	-0.00038169909368424926
-0.07999919148595927	-0.000268080637850108
-0.0699995853052035	-0.00017959362006264904
-0.05999980813534374	-0.00011309707720387303
-0.04999992289394013	-6.544977485628091e-05
-0.0399999747339898	-3.3510306519469504e-05
-0.02999999400438577	-1.4137164923217974e-05
-0.019999999210601763	-4.188790086774122e-06
-0.009999999975496304	-5.235987747022464e-07
-1.7053025658242404e-13	-2.5965874806184697e-39
0.009999999975155244	5.235987746486727e-07
0.019999999210260702	4.188790086559828e-06
0.029999994004044715	1.413716492273581e-05
0.03999997473364874	3.351030651861232e-05
0.04999992289359907	6.544977485494158e-05
0.05999980813500268	0.00011309707720194443
0.06999958530486244	0.00017959362006002391
0.07999919148561822	0.0002680806378466793
0.08999854303507146	0.00038169909367990996
0.09999753262691242	0.0005235895476094985
0.10999602629214053	0.0006968919876492825
0.11999386046175041	0.0009047456189660675
0.12999083901114777	0.0011502886065844372
0.13998673030686223	0.0014366577669716275
0.1499812642562353	0.0017669882038731555
0.15997412936088556	0.002144412883778333
0.16996496977488548	0.0025720621464055
0.17995338236872524	0.00305306314561017
0.18993891380029537	0.0035905392161356786
0.19992105759427864	0.004187609161645787
0.2098992512315172	0.00484738645950251
0.2198728732501025	0.005572978377780687
0.22984124036012737	0.006367485000043924
0.2398036045742422	0.007233998153445257
0.2497591503563682	0.00817560023576052
0.25970699179114065	0.009195362937013719
0.26964616977688727	0.010296345851412387
0.2795756492451818	0.011481594975377197
0.28949431641026413	0.012754141087525393
0.2994009760518721	0.014116998006551659
0.30929434883529466	0.015573160723044486
0.31917306867272904	0.01712560340138103
0.329035680130301	0.018777277247959717
0.33888063588539985	0.020531108242158768
0.3487062942392651	0.022389994726550136
0.358510916690068	0.024356804853054005
0.36829266557203233	0.02643437388188898
0.37804960176644997	0.02862550133035845
0.38777968249076095	0.030932947968715704
0.397480759172186	0.03335943266056865
0.4071505754127215	0.03590762904552233
0.4167867650526278	0.03858016206201277
0.4263868503398677	0.041379604308560476
0.43594824021327977	0.04430847224196825
0.4454682287075883	0.04736922221130411
0.45494399348868086	0.05056424632684918
0.4643725945279018	0.0538958681635524
0.4737509729244238	0.057366338298918684
0.4830759498850722	0.06097782968566707
0.49234422587127896	0.06473243285992994
0.5015523799231391	0.0686321509862243
0.5106968691708237	0.07267889474091302
0.5197740285438868	0.076874477036387
0.5287800706892521	0.08122060758873967
0.537711086108921	0.08571888733227385
0.5465630435286684	0.09037080268477765
0.5553317905092029	0.09517771966812996
0.5640130543114595	0.100140877889451
0.572602443027857	0.10526138438869447
0.5810954469914975	0.11054020735928874
0.5894874404753943	0.11597816974917469
0.5977736836939052	0.12157594275035505
0.6059493251185933	0.12733403918586603
0.6140094041207643	0.13325280680390525
0.621948853952894	0.13933242148970082
0.6297625050811194	0.1455728804065822
0.6374450888808482	0.15197399507861464
0.6449912417074004	0.15853538442808615
0.6523955093533984	0.16525646778208117
0.6596523519043771	0.1721364578633484
0.666756149003777	0.17917435378165505
0.6737012055381352	0.18636893404282953
0.6804817577528651	0.1937187495937137
0.6870919798085358	0.2012221169222837
0.6935259907870176	0.20887711123323938
0.699777862156251	0.2166815597204202
0.705841625701701	0.22463303495845843
0.71171128193181	0.23272884843714128
0.7173808089639246	0.24096604426300822
0.7228441718962556	0.24934139305375938
0.7280953326704364	0.2578513860520895
0.7331282604281703	0.2664922294865838
0.7379369423642869	0.2752598392083183
0.7425153950772778	0.2841498356327808
0.7468576764170427	0.29315753901768044
0.7509578978281389	0.3022779651081239
0.7548102371853097	0.31150582118150305
0.7584089521164391	0.32083550252526494
0.7617483938063775	0.3302610893814958
0.7648230212732707	0.3397763443929589
0.7676274161071256	0.34937471058585967
0.7701562976583475	0.35904930992517176
0.7724045386619052	0.3687929424788317
0.7743671812805855	0.3785980862274976
0.7760394535485399	0.3884568975568454
0.7774167861939694	0.39836121246956024
0.7784948298173348	0.408302548554233
0.7792694723989739	0.4182721077483137
0.7797368571073926	0.42826077993207046
0.7798934003768229	0.43825914739016286
0.7797358102198998	0.4482574901769504
0.7792611047385016	0.4582457924209958
0.7784666307929353	0.4682137496034129
0.7773500827867473	0.4781507768436987
0.7759095215214812	0.4880460182255119
0.7741433930727368	0.4978883571934769
0.7720505476358795	0.5076664280505064
0.7696302582867384	0.517368628583345
0.7668822395996345	0.5269831338420186
0.7638066660620749	0.5364979110966369
0.7604041902224913	0.5459007359925204
0.7566759605044763	0.5551792099219134
0.7526236386180993	0.564320778627584
0.7482494164960941	0.5733127520504059
0.743556032680001	0.5821423254295539
0.7385467880787498	0.5907966016602275
0.7332255610196926	0.5992626149098313
0.7275968215097726	0.6075273554893066
0.7216656446223463	0.6155777959718008
0.7154377229231985	0.6234009185460985
0.7089193778475181	0.6309837435872144
0.7021175699380634	0.638313359421271
0.695039907853446	0.6453769532562557
0.6876946560544528	0.6521618432444797
0.6800907410756075	0.6586555116365541
0.6722377562887709	0.6648456389804643
0.6641459650655339	0.6707201393128849
0.6558263022454756	0.6762671962832203
0.6472903738180763	0.6814753001440381
0.6385504547272045	0.6863332855345573
0.6296194847086735	0.6908303699767191
0.6205110620734084	0.6949561929960932
0.6112394353512911	0.6987008557725146
0.6018194927137863	0.7020549612178978
0.5922667490970372	0.7050096543711986
0.5825973309512255	0.7075566629929909
0.5728279585466991	0.7096883382346514
0.5629759257726418	0.7113976952497271
0.5530590773699462	0.7126784536077265
0.5430957835464565	0.7135250773633995
0.5331049119298646	0.7139328146275453
0.5231057968213217	0.713897736478609
0.5131182057212187	0.7134167750478053
0.5031623031076612	0.7124877606043165
0.49325861145784916	0.7111094574612793
0.4834279695129277	0.7092815985178788
0.47369148779785125	0.7070049182479434
0.46407050141941525	0.7042811839410503
0.45458652017782714	0.7011132249983484
0.4452611760400087	0.6975049600821707
0.43611616803620085	0.6934614219160624
0.4271732046553723	0.6889887795301944
0.41845394382937	0.6840943577462786
0.4099799306106536	0.6787866536961645
0.40177253266379603	0.6730753501692818
0.39385287370664457	0.6669713255860913
0.38624176505307334	0.6604866603977652
0.37895963542556726	0.6536346397164925
0.37202645922237754	0.6464297519861376
0.36546168344061813	0.6388876835095385
0.35928415347335774	0.6310253086565469
0.3535120380154057	0.6228606755860276
0.3481627533290228	0.6144129873255113
0.3432528871370934	0.6057025780640127
0.3387981224272978	0.5967508845267896
0.33481316146639734	0.5875804123154692
0.33131165033879406	0.5782146971130825
0.32830610433792484	0.5686782606710972
0.32580783455269957	0.5589965615145446
0.3238268760039357	0.5491959403217722
0.32237191769749507	0.5393035599572167
0.32145023497142483	0.5293473401588511
0.3210676245237406	0.5193558869065638
0.3212283425154139	0.5093584165236661
0.32193504614951746	0.4993846745908814
0.3231887391322018	0.48946484978053534
0.3249887214240861	0.47962948274812167
0.32733254369163367	0.469909370248864
0.33021596686698834	0.4603354646782686
0.3336329272214801	0.4509387692677774
0.33757550735242686	0.44175022919942214
0.3420339134748474	0.43280061893665805
0.3469964593991749	0.4241204261021644
0.35244955756288304	0.4157397322672003
0.35837771746807057	0.407688091050869
0.36476355185834974	0.39999440396120645
0.37158779094686656	0.3926867944431505
0.37882930498279893	0.38579248063094884
0.3864651354162863	0.37933764733418235
0.39447053489135037	0.37334731781710256
0.40281901626299543	0.3678452259601268
0.41148241079836395	0.3628536894198559
0.42043093568254003	0.35839348442962926
0.42963327090748094	0.35448372290609553
0.4390566455776066	0.3511417325483388
0.4486669336179665	0.3483829406344184
0.4584287588207028	0.3462207622355256
0.46830560911291325	0.3446664935800459
0.47825995987417974	0.3437292113083288
0.4882534060751276	0.34341567836369813
0.49824680294969753	0.34373025726589174
0.5082004148535727	0.3446748315094233
0.5180740718997014	0.34624873582114624
0.5278273338994154	0.3484486959982573
0.5374196610745847	0.3512687790299742
0.5468105909429553	0.3547003541829274
0.5559599207156777	0.3587320657017712
0.5648278944834516	0.36334981774252856
0.5733753944061463	0.3685367721165791
0.581564135060662	0.37427335937797457
0.5893568600436406	0.3805373037358254
0.5967175398699438	0.3873036622168554
0.6036115701550757	0.39454487844093983
0.6100059690204789	0.4022308513045409
0.6158695726154215	0.4103290187936348
0.6211732276085181	0.41880445706908603
0.6258899794663851	0.42761999488372804
0.6299952553070394	0.43673634330193306
0.6334670400918991	0.446112240599476
0.6362860449032655	0.45570461212444624
0.6384358660443268	0.46546874479922845
0.6399031336966513	0.4753584758396623
0.640677648876171	0.48532639516093606
0.6407525074433146	0.49532406083114927
0.6401242099465759	0.5053022268234761
0.6387927561117618	0.5152110822071062
0.6367617228317587	0.5250005008064556
0.6340383245641421	0.5346203002482447
0.6306334551064952	0.5440205092078366
0.6265617097920485	0.5531516415605049
0.6218413872312581	0.5619649760410852
0.6164944698181377	0.5704128399175569
0.6105465823235341	0.5784488950915889
0.6040269280107898	0.5860284249528741
0.5969682018321971	0.5931086202351765
0.5894064803968703	0.5996488620514503
0.5813810885417282	0.6056110002241236
0.5729344424865894	0.6109596249756388
0.56411186971131	0.61566233000464
0.5549614058566341	0.6196899649456015
0.5455335691201502	0.6230168751952193
0.5358811127934535	0.625621127088257
0.5260587567652618	0.627484716419615
0.5161228989966411	0.6285937583388115
0.5061313081574164	0.6289386566884781
0.4961427987959347	0.6285142509203927
0.48621689059616774	0.6273199388014249
0.4764134534551951	0.6253597732178435
0.4667923402888386	0.6226425314999176
0.45741300964198395	0.6191817558196786
0.44833414034123403	0.6149957633629937
0.4396132405793281	0.6101076251424644
0.43130625396145594	0.6045451124997386
0.4234671651714692	0.5983406105439313
0.41614760802932	0.5915309979863909
0.4093964788081313	0.5841574930598957
0.4032595577584019	0.5762654654516028
0.39777914184647695	0.5679042144322488
0.3929936917528736	0.5591267136278747
0.3889374961920525	0.5499893231529296
0.3856403566073565	0.5405514701033417
0.38312729526191636	0.5308752986928479
0.38141828968731595	0.5210252916035584
0.38052803636590726	0.51106786440995
0.38046574640906106	0.5010709352219408
0.3812349758520263	0.49110347197461834
0.3828334930161007	0.4812350200671498
0.3852531851905537	0.4715352133183881
0.388480006660438	0.46207327145902943
0.39249396985264773	0.4529174876169243
0.3972691810921068	0.44413470947039757
0.40277392215401364	0.43578981794131455
0.40897077846793584	0.4279452074722666
0.4158168144771121	0.42066027207785656
0.4232637962834854	0.41399090147592704
0.43125846131823675	0.40798899168814806
0.4397428343714646	0.4027019745482222
0.44865458889620186	0.39817237056792815
0.4579274520743225	0.3944373695842409
0.4674916516986833	0.39152844354322897
0.4772744024906897	0.38947099566680793
0.4872004290395024	0.3882840500957793
0.49719252212233966	0.38797998590602056
0.5071721247492862	0.3885643191540451
0.5170599438750438	0.39003553632339544
0.5267765833388472	0.3923849822150567
0.5362431932368722	0.3955968049542489
0.5453821306036176	0.39964796037410366
0.554117625984477	0.4045082775857224
0.5623764502256383	0.4101405870565744
0.5700885755938527	0.41650091199794304
0.5771878251718046	0.4235387233108193
0.5836125043585608	0.4311972577621096
0.5893060082427113	0.4394138984638825
0.5942173986113546	0.448120616112458
0.5983019444141215	0.4572444688169115
0.6015216196200386	0.4667081577137433
0.6038455525883244	0.47643063493226095
0.6052504213231379	0.48632775985011534
0.6057207892976858	0.4963129989671401
0.6052493769147229	0.5062981641351675
0.6038372641176288	0.51619418331895
0.601494020177336	0.525911897535871
0.5982377572531408	0.5353628771369476
0.5940951049567067	0.5444602501559207
0.5891011038345011	0.5531195350738014
0.5832990164197149	0.5612594700298682
0.5767400552849713	0.5688028302631516
0.5694830283454615	0.5756772253966789
0.5615939025115501	0.5818158680857388
0.5531452876625935	0.5871583055457397
0.5442158438013195	0.5916511055590259
0.5348896151415153	0.5952484887364576
0.5252552957715116	0.5979128990810608
0.5154054324119248	0.5996155052688885
0.5054355706380185	0.6003366255269156
0.49544335175420284	0.6000660695483963
0.48552756827988275	0.5988033915409138
0.4757871867212746	0.5965580492481158
0.46632034695225977	0.5933494646186915
0.4572233480984259	0.5892069827098118
0.4485896313020742	0.584169726400421
0.44050877013264833	0.5782863455442271
0.43306547968790304	0.5716146603039989
0.42633865559817324	0.5642211995673263
0.4204004541921964	0.5561806365379857
0.41531542500225094	0.5475751248140656
0.4111397065740203	0.5384935394906678
0.4079202961993844	0.5290306290471962
0.40569440370629983	0.5192860849822997
0.40448889881885086	0.5093635373280733
0.40431986084380817	0.4993694852936733
0.4051922385508137	0.4894121733412703
0.4070996270965493	0.4796004239685428
0.41002416770581307	0.47004243934637635
0.41393657457289945	0.46084458472298445
0.41879629209570984	0.45211016714207086
0.42455178411473105	0.4439382235195548
0.4311409553136692	0.43642233246847073
0.43849170336361587	0.42964946444408164
0.44652259877554457	0.42369888479165096
0.45514368778519515	0.4186411241101393
0.4642574119498183	0.4145370299908129
0.4737596365086834	0.411436913646822
0.4835407779702562	0.40937980421725473
0.49348701986063337	0.40839282260817833
0.5034816041225686	0.4084906856277747
0.513406184314548	0.40967534988927046
0.5231422255468605	0.4119358035032931
0.5325724350277745	0.41524801197234357
0.5415822061980509	0.41957502294905624
0.5500610587251207	0.42486723264384174
0.5579040561266015	0.4310628146863014
0.5650131825117798	0.4380883101804446
0.5712986598821633	0.4458593755706204
0.5766801876286952	0.45428168277932324
0.5810880863110957	0.46325196391771506
0.5844643285084521	0.47265919073392887
0.5867634404904946	0.48238587688343465
0.5879532596733994	0.49230948911075467
0.5880155342860302	0.5023039515538974
0.5869463533722039	0.5122412256527672
0.5847563971777856	0.5219929465909517
0.5814710001002631	0.5314320958555384
0.5771300206914405	0.5404346883895889
0.571787515675604	0.5488814519616857
0.5655112175472035	0.5566594758093704
0.558381818011952	0.56366380534777
0.5504920622982438	0.5697989597873268
0.5419456621547092	0.5749803498873556
0.5328560381250957	0.5791355737928554
0.5233449044125522	0.5822055699636405
0.5135407122696044	0.5841456076055799
0.5035769703354638	0.5849260967463725
0.4935904626462744	0.5845332021504969
0.48371938712519685	0.5829692476220169
0.4741014391779741	0.5802528998765288
0.464871866538164	0.5764191240463692
0.4561615226898091	0.5715189059826346
0.4480949470130131	0.5656187397952925
0.4407885002226996	0.5587998824858346
0.4343485836810821	0.5511573810287261
0.428869970743618	0.5427988807981439
0.4244342774361426	0.5338432277620268
0.4211085984537091	0.5244188803212216
0.4189443327224388	0.514662150001005
0.41797622058468215	0.5047152933486049
0.4182216120724386	0.49472448029710614
0.41967998274946033	0.4848376668681898
0.4223327102608513	0.4752024023509286
0.4261431210699348	0.4659636029618975
0.43105681293194986	0.4572613254182058
0.43700225450550045	0.44922857479993633
0.4438916591943031	0.4419891815082801
0.45162212590728523	0.4356557820139687
0.46007703499259844	0.4303279374186394
0.4691276832120154	0.42609042260932084
0.4786351373501918	0.4230117169723021
0.4884522819732461	0.4211427252555575
0.4984260330379221	0.42051575424692883
0.508399685579627	0.42114376749669874
0.5182153606457842	0.4230199363961249
0.5277165140567874	0.42611750157598793
0.5367504675319044	0.4303899538685244
0.5451709212663687	0.4357715390484057
0.5528404062352231	0.4421780853079337
0.5596326343668567	0.44950814700969044
0.5654347053018504	0.4576444527838278
0.5701491297466674	0.46645564058915423
0.5736956314511293	0.4757982570325814
0.5760126925746891	0.4855189931374806
0.577058810637747	0.4954571239653949
0.5768134393457341	0.505447115122918
0.5752775902771408	0.5153213553185568
0.5724740776811497	0.5249129708598369
0.5684473943623382	0.5340586753785279
0.5632632127540609	0.542601606212371
0.557007511702609	0.5503940978152703
0.5497853360962408	0.5573003423624066
0.5417192031636356	0.563198888396472
0.5329471759165482	0.5679849299453953
0.5236206306985949	0.5715723410340681
0.513901752001123	0.5738954138991125
0.503960793494009	0.5749102634662977
0.49397314947193366	0.5745958657166124
0.48411628551890085	0.5729547033841151
0.47456658103668137	0.5700129989144347
0.46549613926752775	0.5658205216691317
0.45706962248177974	0.5604499638753927
0.44944117102509673	0.5539958876667601
0.44275146487292344	0.5465732536012938
0.43712498518505283	0.5383155491325102
0.43266753107426387	0.5293725434922009
0.4294640434046108	0.5199077031657826
0.42757678294401374	0.5100953094419753
0.42704390466136366	0.5001173262430958
0.42787846345241454	0.4901600724394158
0.43006787919475387	0.4804107579783684
0.4335738808852312	0.4710539472862869
0.43833294083753715	0.462268016411268
0.44425720066586716	0.4542216721725969
0.4512358812199996	0.4470706020879197
0.45913715894859697	0.4409543230097954
0.4678104815405854	0.43599329418949806
0.47708928632556735	0.4322863568958727
0.4867940760009543	0.4299085577767763
0.49673579799305173	0.4289094069146762
0.5067194663414211	0.4293116140799607
0.5165479586013043	0.4311103381370667
0.5260259150532931	0.4342729750486017
0.5349636636401337	0.4387394996151769
0.5431810916426503	0.44442336517093545
0.5505113842588657	0.4512129541335954
0.5568045510324879	0.45897356080646734
0.5619306635264448	0.46754987638386614
0.5657827317580619	0.47676893496361283
0.5682791526725349	0.4864434687669188
0.5693656712625891	0.4963756109499815
0.5690168037397009	0.5063608755985531
0.5672366822858158	0.5161923369487944
0.5640592921899126	0.5256649237778281
0.5595480843949788	0.5345797404350117
0.5537949594139281	0.5427483232900605
0.5469186319594622	0.5499967405735492
0.5390623991943497	0.5561694447579524
0.5303913489536831	0.5611327898119313
0.5210890573187328	0.56477813085149
0.5113538372314445	0.567024430859488
0.501394611132694	0.567820308153717
0.4914264906012936	0.5671454690123016
0.48166615439906896	0.5650114821288152
0.4723271229500087	0.5614618651411563
0.46361503189144687	0.5565714680937255
0.4557230097635794	0.5504451540535956
0.4488272650255104	0.5432157928822581
0.4430829853254301	0.5350416000180618
0.4386206472855805	0.5261028676890378
0.4355428280206063	0.5165981508839801
0.4339216002787332	0.5067399842956102
0.4337965816229786	0.49675021895921945
0.43517369465457273	0.48685507810794604
0.43802468017568374	0.4772800405457664
0.4422873886951164	0.468244666331593
0.44786685814466426	0.4599574835479816
0.4546371674777156	0.45261105622304987
0.46244403737753037	0.44637735197003364
0.47110813104266513	0.4414035235539994
0.480428990384635	0.4378082114056634
0.4901895264113342	0.4356784641630317
0.5001609675120272	0.43506736178749006
0.5101081562173705	0.43599241089599416
0.5197950741593237	0.438434764964593
0.5289904667368213	0.4423393033415177
0.5374734336855377	0.4476155829665678
0.5450388495740377	0.45413965578001886
0.5515024793532981	0.4617567235089703
0.5567056585446967	0.4702845803584649
0.5605194154543309	0.47951777363994036
0.5628479238550889	0.489232393072794
0.5636311887040109	0.4991913819168413
0.5628468843978174	0.5091502477287507
0.5605112844710194	0.5188630378394493
0.556679243090696	0.5280884350245801
0.5514432117147644	0.5365958226241219
0.5449312983152118	0.5441711658211799
0.5373044010376326	0.5506225570893505
0.5287524724563859	0.5557852790442536
0.5194899940568841	0.5595262470699275
0.5097507625995983	0.5617477070140229
0.49978210997717476	0.5623900797330104
0.4898386954833362	0.5614338639944185
0.48017602353732447	0.5589005317855166
0.4710438503839766	0.5548523749259531
0.4626796497326374	0.5493912884465595
0.45530230941799166	0.542656503822993
0.4491062287792178	0.5348213131362223
0.4442559794920384	0.5260888528338584
0.4408816811044339	0.5166870422350801
0.4390752266983376	0.5068627965108542
0.4388874742277249	0.49687565586038557
0.4403264955901332	0.48699099132201845
0.44335694890860744	0.4774729624966284
0.44790061047171004	0.4685774129060085
0.45383807202648435	0.46054489434384993
0.4610115774405614	0.4535940121084263
0.4692289409940151	0.44791527827230354
0.4782684586083135	0.44366565012497455
0.4878846940537327	0.44096391574669147
0.4978149954644718	0.4398870686121291
0.5077865741549891	0.44046778860405683
0.5175239585251166	0.44269311840291914
0.52675662142591	0.44650439259994645
0.5352265702781962	0.4517984428648845
0.5426956859012527	0.4584300669846093
0.5489525986781424	0.4662157135480153
0.5538188994506401	0.474938298504085
0.5571544973197791	0.484353035800494
0.5588619570712866	0.4941941328453979
0.5588896748146495	0.5041821736085552
0.5572337810179615	0.5140319887016364
0.5539386946772046	0.5234607935611804
0.5490962899768688	0.5321963635822884
0.5428436764587694	0.5399850092435365
0.5353596343038514	0.5465991152752563
0.5268597866724721	0.5518440159145191
0.5175906299360833	0.5555639932169081
0.5078225788677811	0.5576472070051179
0.4978422162832151	0.5580293928656267
0.48794396415769886	0.5566961979935376
0.4784214149255793	0.5536840627791326
0.46955857667707873	0.5490795978053906
0.4616212936671266	0.5430174502169667
0.45484910350525704	0.5356766989481425
0.449447784394489	0.5272758637025652
0.4455828298585145	0.5180666564652525
0.4433740648139297	0.5083266453054489
0.44289158612812907	0.49835103695264776
0.44415317371099605	0.48844381584367713
0.4471232757007782	0.4789085019260723
0.45171362460085934	0.4700388065151058
0.4577854916531525	0.46210947420127213
0.46515353577556684	0.45536759869401555
0.4735911526152594	0.4500246913320574
0.4828371802868171	0.44624976283729223
0.4926037727795172	0.44416365207256736
0.502585211372345	0.4438348007058721
0.5124673901223559	0.44527663068365153
0.5219376848595711	0.44844663343063784
0.5306948971919137	0.45324722710757237
0.5384589566064811	0.4595283826474758
0.5449800653749429	0.46709196237730555
0.5500469828440867	0.47569765863132046
0.5534941677018265	0.4850703657287136
0.5552075285016321	0.4949087688529022
0.5551285733185019	0.5048948894808629
0.5532567977941882	0.514704290671687
0.5496502056127512	0.5240166181335629
0.5444239149798865	0.5325261356928345
0.5377468671031717	0.5399519074264061
0.5298367159754761	0.5460472837893755
0.5209530408513847	0.5506083657012538
0.5113890815568053	0.5534811484885583
0.5014622501156005	0.5545670861706673
0.4915037181673359	0.5538268647895682
0.4818474165345264	0.5512822299343816
0.47281880958283723	0.5470157765875874
0.4647238215307784	0.5411686769364681
0.4578382938052448	0.5339363916513853
0.45239834151460634	0.5255624799873787
0.4485919531699161	0.5163306915044361
0.44655214142498967	0.5065555848257681
0.44635190477345793	0.496571974361932
0.44800120221082584	0.48672355220324215
0.45144607661095604	0.4773510675684713
0.45656999009397325	0.4687804687763432
0.4631973583707301	0.46131142156111704
0.4710991935372126	0.4552066120236033
0.48000068877797697	0.4506822224248472
0.48959050666291765	0.4478999337377827
0.4995314678552032	0.4469607612369298
0.5094722815871106	0.447900969796545
0.5190599154337658	0.45069024582312156
0.5279521715950041	0.4552322251275177
0.5358300215176919	0.4613673931537255
0.5424092511876214	0.46887828869999243
0.5474509861705605	0.4774968576373387
0.5507706982809802	0.48691372225599566
0.5522453438033399	0.49678905780821353
0.5518183450989177	0.5067647034566042
0.5495022012640624	0.5164770827948209
0.5453785968284273	0.5255704716117571
0.5395959674391133	0.5337101293733068
0.53236457488432	0.5405948071890437
0.5239492372663154	0.5459681593856761
0.5146599501389346	0.5496286181318626
0.5048407175127781	0.5514373400788332
0.49485698449976845	0.5513238992535092
0.4850821230118819	0.5492894793843645
0.4758834657600506	0.5454074087954441
0.4676084097637599	0.5398209788171328
0.46057111725275135	0.5327385887914057
0.4550403284929045	0.5244263633889436
0.45122876772509657	0.5151984871753461
0.44928457086694545	0.5054055932569238
0.4492850934584765	0.49542162367385023
0.45123337182755446	0.48562964558659155
0.45505741256447285	0.47640715628972763
0.4606123786480643	0.4681114393532657
0.4676856289227987	0.46106554211516043
0.47600445535279856	0.45554543050453966
0.48524625398209104	0.45176884079201957
0.49505076518715724	0.44988629024718163
0.5050339307902524	0.4499746316092678
0.5148028437039613	0.4520334423432663
0.5239712132505581	0.45598443220381907
0.5321747387072097	0.46167393563895276
0.5390857767192431	0.46887843350181085
0.5444267058393759	0.4773129261934239
0.5479814334618963	0.4866418626655338
0.5496045557038041	0.4964922215456375
0.5492277672384006	0.5064682466261835
0.5468632226887091	0.5161672632501824
0.5426036700908949	0.5251959482529832
0.5366193056042676	0.5331863968064767
0.5291514320137026	0.5398113265404656
0.5205031362516311	0.5447977834263997
0.5110273276559124	0.5479387647392894
0.5011125935828205	0.5491022504789426
0.4911674272589728	0.5482372333565829
0.48160345989124914	0.5453764552433529
0.4728183813388016	0.5406356903458622
0.46517925831188084	0.5342095570998054
0.45900695441843903	0.5263639861031811
0.4545623219489601	0.517425614288605
0.45203477184156216	0.5077685098480249
0.4515337378308412	0.49779875226582115
0.4530834365869936	0.48793749174456097
0.4566211920336328	0.4786031875901532
0.46199944427635103	0.4701937719639508
0.4689914077115549	0.46306950114065304
0.47730018545507463	0.4575372396407556
0.48657099500867335	0.45383687331616307
0.49640601979630156	0.4521304670538697
0.5063812792292284	0.45249467401483895
0.5160648120429409	0.4549167703463247
0.525035398623881	0.45929453736675396
0.5329010115982342	0.46544004856570487
0.5393161824328435	0.4730872483511393
0.5439975060576075	0.48190304071043727
0.546736574851316	0.49150144634477594
0.547409735449195	0.5014602436884827
0.5459841929190208	0.511339389285818
