Time 	 Energy 
2693.26932693	-3.42365364275e-07
2694.26942694	-3.42489376909e-07
2695.26952695	-3.42616594566e-07
2696.26962696	-3.42745218154e-07
2697.26972697	-3.42868819086e-07
2698.26982698	-3.42999176239e-07
2699.26992699	-3.43123051201e-07
2700.270027	-3.43250049953e-07
2701.27012701	-3.43379943468e-07
2702.27022702	-3.43502292758e-07
2703.27032703	-3.43632462358e-07
2704.27042704	-3.43757668829e-07
2705.27052705	-3.43883321053e-07
2706.27062706	-3.4401375342e-07
2707.27072707	-3.4413658716e-07
2708.27082708	-3.44265743594e-07
2709.27092709	-3.44391466918e-07
2710.2710271	-3.44517237122e-07
2711.27112711	-3.4464767046e-07
2712.27122712	-3.44769978129e-07
2713.27132713	-3.44899432733e-07
2714.27142714	-3.45025949839e-07
2715.27152715	-3.45150238704e-07
2716.27162716	-3.45281639346e-07
2717.27172717	-3.45404277702e-07
2718.27182718	-3.45532211722e-07
2719.27192719	-3.45660437701e-07
2720.2720272	-3.45784233732e-07
2721.27212721	-3.45914672187e-07
2722.27222722	-3.46038351606e-07
2723.27232723	-3.46165952116e-07
2724.27242724	-3.46294385241e-07
2725.27252725	-3.46417793438e-07
2726.27262726	-3.46548512135e-07
2727.27272727	-3.46672240086e-07
2728.27282728	-3.46799054336e-07
2729.27292729	-3.46929114972e-07
2730.2730273	-3.47051502886e-07
2731.27312731	-3.47181471684e-07
2732.27322732	-3.47306787438e-07
2733.27332733	-3.47432551797e-07
2734.27342734	-3.47562673068e-07
2735.27352735	-3.47685677727e-07
2736.27362736	-3.47814964977e-07
2737.27372737	-3.4794038639e-07
2738.27382738	-3.4806629912e-07
2739.27392739	-3.48196789463e-07
2740.2740274	-3.48318992269e-07
2741.27412741	-3.48448445137e-07
2742.27422742	-3.48574964058e-07
2743.27432743	-3.48699334726e-07
2744.27442744	-3.48830519157e-07
2745.27452745	-3.48953328233e-07
2746.27462746	-3.49081350595e-07
2747.27472747	-3.49209116322e-07
2748.27482748	-3.49333326806e-07
2749.27492749	-3.49463769953e-07
2750.2750275	-3.49587035547e-07
2751.27512751	-3.49715064017e-07
2752.27522752	-3.49843307251e-07
2753.27532753	-3.49966540415e-07
2754.27542754	-3.50097572352e-07
2755.27552755	-3.50221159204e-07
2756.27562756	-3.50347878471e-07
2757.27572757	-3.50477961886e-07
2758.27582758	-3.50600442616e-07
2759.27592759	-3.50730331093e-07
2760.2760276	-3.50855544077e-07
2761.27612761	-3.50981523906e-07
2762.27622762	-3.51111457841e-07
2763.27632763	-3.512343861e-07
2764.27642764	-3.5136394061e-07
2765.27652765	-3.51489169146e-07
2766.27662766	-3.51614986501e-07
2767.27672767	-3.51745672748e-07
2768.27682768	-3.51867833595e-07
2769.27692769	-3.5199710674e-07
2770.2770277	-3.52123753541e-07
2771.27712771	-3.52248218601e-07
2772.27722772	-3.52379083709e-07
2773.27732773	-3.52502134887e-07
2774.27742774	-3.52630245896e-07
2775.27752775	-3.52757551728e-07
2776.27762776	-3.52882141109e-07
2777.27772777	-3.53012599597e-07
2778.27782778	-3.53135542839e-07
2779.27792779	-3.53263860172e-07
2780.2780278	-3.53391956028e-07
2781.27812781	-3.53515148118e-07
2782.27822782	-3.53646280224e-07
2783.27832783	-3.53769817941e-07
2784.27842784	-3.53896572121e-07
2785.27852785	-3.54026419298e-07
2786.27862786	-3.54149141909e-07
2787.27872787	-3.54279050725e-07
2788.27882788	-3.54403918947e-07
2789.27892789	-3.54530267745e-07
2790.2790279	-3.54660073595e-07
2791.27912791	-3.54782746419e-07
2792.27922792	-3.54912688232e-07
2793.27932793	-3.55037745436e-07
2794.27942794	-3.55163374746e-07
2795.27952795	-3.55294312885e-07
2796.27962796	-3.55416429096e-07
2797.27972797	-3.55545517383e-07
2798.27982798	-3.55672271072e-07
2799.27992799	-3.55796836248e-07
2800.280028	-3.55927445353e-07
2801.28012801	-3.56050623044e-07
2802.28022802	-3.56178869625e-07
2803.28032803	-3.56305842486e-07
2804.28042804	-3.56430600166e-07
2805.28052805	-3.56561160126e-07
2806.28062806	-3.5668392578e-07
2807.28072807	-3.5681228109e-07
2808.28082808	-3.56940358445e-07
2809.28092809	-3.57063618463e-07
2810.2810281	-3.57194605188e-07
2811.28112811	-3.57318249816e-07
2812.28122812	-3.57445099494e-07
2813.28132813	-3.57574504777e-07
2814.28142814	-3.57697616593e-07
2815.28152815	-3.57827569324e-07
2816.28162816	-3.57951987143e-07
2817.28172817	-3.58078771252e-07
2818.28182818	-3.58208445863e-07
2819.28192819	-3.58330865897e-07
2820.2820282	-3.5846116807e-07
2821.28212821	-3.58586055524e-07
2822.28222822	-3.58711574399e-07
2823.28232823	-3.58842642914e-07
2824.28242824	-3.58964752644e-07
2825.28252825	-3.59093772991e-07
2826.28262826	-3.5922043613e-07
2827.28272827	-3.59345192434e-07
2828.28282828	-3.5947567053e-07
2829.28292829	-3.59598730829e-07
2830.2830283	-3.59727245244e-07
2831.28312831	-3.59854002023e-07
2832.28322832	-3.59978681024e-07
2833.28332833	-3.60109483714e-07
2834.28342834	-3.60232145839e-07
2835.28352835	-3.60360345391e-07
2836.28362836	-3.60488537013e-07
2837.28372837	-3.60611884946e-07
2838.28382838	-3.60742606057e-07
2839.28392839	-3.60866444377e-07
2840.2840284	-3.60993389437e-07
2841.28412841	-3.61122325596e-07
2842.28422842	-3.61245821107e-07
2843.28432843	-3.61375825269e-07
2844.28442844	-3.61499864716e-07
2845.28452845	-3.61626966951e-07
2846.28462846	-3.61756537084e-07
2847.28472847	-3.61878840493e-07
2848.28482848	-3.62009304378e-07
2849.28492849	-3.62134100756e-07
2850.2850285	-3.6225964397e-07
2851.28512851	-3.62390592921e-07
2852.28522852	-3.6251283161e-07
2853.28532853	-3.62641892304e-07
2854.28542854	-3.62768216073e-07
2855.28552855	-3.6289331883e-07
2856.28562856	-3.63023736421e-07
2857.28572857	-3.63146480181e-07
2858.28582858	-3.63275393933e-07
2859.28592859	-3.63401966634e-07
2860.2860286	-3.63526451405e-07
2861.28612861	-3.63657569949e-07
2862.28622862	-3.63780127736e-07
2863.28632863	-3.63908149119e-07
2864.28642864	-3.640364542e-07
2865.28652865	-3.64159888156e-07
2866.28662866	-3.64290393303e-07
2867.28672867	-3.64414331289e-07
2868.28682868	-3.64541408244e-07
2869.28692869	-3.64669990195e-07
2870.2870287	-3.64793676965e-07
2871.28712871	-3.64923811504e-07
2872.28722872	-3.65047616972e-07
2873.28732873	-3.65174790596e-07
2874.28742874	-3.65304367793e-07
2875.28752875	-3.65426683001e-07
2876.28762876	-3.65557059154e-07
2877.28772877	-3.65681915604e-07
2878.28782878	-3.6580755421e-07
2879.28792879	-3.65938165979e-07
2880.2880288	-3.66060687235e-07
2881.28812881	-3.66189818919e-07
2882.28822882	-3.6631567367e-07
2883.28832883	-3.66441209847e-07
2884.28842884	-3.66571570263e-07
2885.28852885	-3.66693973849e-07
2886.28862886	-3.66823282123e-07
2887.28872887	-3.66949670203e-07
2888.28882888	-3.67074023517e-07
2889.28892889	-3.67205358351e-07
2890.2890289	-3.67327836931e-07
2891.28912891	-3.6745579211e-07
2892.28922892	-3.67584029917e-07
2893.28932893	-3.67707626853e-07
2894.28942894	-3.67838041674e-07
2895.28952895	-3.67961841547e-07
2896.28962896	-3.68089176513e-07
2897.28972897	-3.68217527054e-07
2898.28982898	-3.68341151695e-07
2899.28992899	-3.68471559073e-07
2900.290029	-3.68595215497e-07
2901.29012901	-3.68722252003e-07
2902.29022902	-3.68851965168e-07
2903.29032903	-3.68974330925e-07
2904.29042904	-3.69104482247e-07
2905.29052905	-3.69229498675e-07
2906.29062906	-3.69355233762e-07
2907.29072907	-3.69485452891e-07
2908.29082908	-3.6960828117e-07
2909.29092909	-3.69737488352e-07
2910.2910291	-3.69862925075e-07
2911.29112911	-3.69988801164e-07
2912.29122912	-3.70119127136e-07
2913.29132913	-3.70241315218e-07
2914.29142914	-3.70370834935e-07
2915.29152915	-3.70497105052e-07
2916.29162916	-3.70621464966e-07
2917.29172917	-3.70752775777e-07
2918.29182918	-3.7087529663e-07
2919.29192919	-3.710033019e-07
2920.2920292	-3.71131219765e-07
2921.29212921	-3.71255133617e-07
2922.29222922	-3.71385538085e-07
2923.29232923	-3.71508984201e-07
2924.29242924	-3.71636718714e-07
2925.29252925	-3.7176488045e-07
2926.29262926	-3.71888304417e-07
2927.29272927	-3.72019073463e-07
2928.29282928	-3.72142584875e-07
2929.29292929	-3.72269442638e-07
2930.2930293	-3.72399301784e-07
2931.29312931	-3.72521719494e-07
2932.29322932	-3.72651681942e-07
2933.29332933	-3.72776785519e-07
2934.29342934	-3.72902642915e-07
2935.29352935	-3.73032563014e-07
2936.29362936	-3.73155534608e-07
2937.29372937	-3.73284887602e-07
2938.29382938	-3.73410047183e-07
2939.29392939	-3.73536023996e-07
2940.2940294	-3.73666421062e-07
2941.29412941	-3.737885289e-07
2942.29422942	-3.73918007593e-07
2943.29432943	-3.74044305093e-07
2944.29442944	-3.74168754229e-07
2945.29452945	-3.74299814284e-07
2946.29462946	-3.74422533469e-07
2947.29472947	-3.74550626652e-07
2948.29482948	-3.74678072538e-07
2949.29492949	-3.74802409167e-07
2950.2950295	-3.74932812665e-07
2951.29512951	-3.75055855203e-07
2952.29522952	-3.7518400666e-07
2953.29532953	-3.7531197994e-07
2954.29542954	-3.75435247615e-07
2955.29552955	-3.75566300361e-07
2956.29562956	-3.75689682085e-07
2957.29572957	-3.7581646637e-07
2958.29582958	-3.75946300029e-07
2959.29592959	-3.76068840559e-07
2960.2960296	-3.76198739285e-07
2961.29612961	-3.76323701441e-07
2962.29622962	-3.76449798701e-07
2963.29632963	-3.76579538169e-07
2964.29642964	-3.76702405093e-07
2965.29652965	-3.76832046259e-07
2966.29662966	-3.76957024273e-07
2967.29672967	-3.77082879207e-07
2968.29682968	-3.77213482079e-07
2969.29692969	-3.77335557537e-07
2970.2970297	-3.77464841773e-07
2971.29712971	-3.77591277435e-07
2972.29722972	-3.77715819924e-07
2973.29732973	-3.77846554738e-07
2974.29742974	-3.77969516874e-07
2975.29752975	-3.78097699534e-07
2976.29762976	-3.78224701709e-07
2977.29772977	-3.7834939377e-07
2978.29782978	-3.7847981463e-07
2979.29792979	-3.7860256417e-07
2980.2980298	-3.78730966919e-07
2981.29812981	-3.78858807879e-07
2982.29822982	-3.78982058184e-07
2983.29832983	-3.79113165061e-07
2984.29842984	-3.79236524841e-07
2985.29852985	-3.79363359226e-07
2986.29862986	-3.79492905706e-07
2987.29872987	-3.79615726657e-07
2988.29882988	-3.79745650486e-07
2989.29892989	-3.79870242062e-07
2990.2990299	-3.7999672842e-07
2991.29912991	-3.80126332772e-07
2992.29922992	-3.80248941634e-07
2993.29932993	-3.80378974761e-07
2994.29942994	-3.8050378248e-07
2995.29952995	-3.80629452768e-07
2996.29962996	-3.80760292532e-07
2997.29972997	-3.80882331914e-07
2998.29982998	-3.81011442912e-07
2999.29992999	-3.81137965238e-07
3000.30003	-3.81262616348e-07
3001.30013001	-3.81393108075e-07
3002.30023002	-3.81516169099e-07
3003.30033003	-3.81644501995e-07
3004.30043004	-3.81771195294e-07
3005.30053005	-3.81896014302e-07
3006.30063006	-3.82026551977e-07
3007.30073007	-3.82149148181e-07
3008.30083008	-3.82277548876e-07
3009.30093009	-3.82405395621e-07
3010.3010301	-3.82528723573e-07
3011.30113011	-3.82659649971e-07
3012.30123012	-3.82783143425e-07
3013.30133013	-3.82910074546e-07
3014.30143014	-3.83039159564e-07
3015.30153015	-3.83162385259e-07
3016.30163016	-3.83292349026e-07
3017.30173017	-3.83416494692e-07
3018.30183018	-3.83543410087e-07
3019.30193019	-3.83672873546e-07
3020.3020302	-3.83795256049e-07
3021.30213021	-3.83925624573e-07
3022.30223022	-3.84050270278e-07
3023.30233023	-3.84175852261e-07
3024.30243024	-3.84306779358e-07
3025.30253025	-3.84428836297e-07
3026.30263026	-3.84557897942e-07
3027.30273027	-3.84684290027e-07
3028.30283028	-3.84809156279e-07
3029.30293029	-3.8493952717e-07
3030.3030303	-3.85062438002e-07
3031.30313031	-3.85191061666e-07
3032.30323032	-3.85317551144e-07
3033.30333033	-3.85442261812e-07
3034.30343034	-3.85573055979e-07
3035.30353035	-3.85695557354e-07
3036.30363036	-3.85823785592e-07
3037.30373037	-3.85951758322e-07
3038.30383038	-3.86075173337e-07
3039.30393039	-3.86205826966e-07
3040.3040304	-3.86329516779e-07
3041.30413041	-3.86456543512e-07
3042.30423042	-3.86585171366e-07
3043.30433043	-3.86708761724e-07
3044.30443044	-3.86838779527e-07
3045.30453045	-3.86962573086e-07
3046.30463046	-3.87089771725e-07
3047.30473047	-3.87219133024e-07
3048.30483048	-3.87341434159e-07
3049.30493049	-3.87471920314e-07
3050.3050305	-3.87596498601e-07
3051.30513051	-3.87722122471e-07
3052.30523052	-3.87852880073e-07
3053.30533053	-3.87975101875e-07
3054.30543054	-3.88104211542e-07
3055.30553055	-3.88230233697e-07
3056.30563056	-3.8835546956e-07
3057.30573057	-3.88485776463e-07
3058.30583058	-3.88608361436e-07
3059.30593059	-3.88737393518e-07
3060.3060306	-3.88863699165e-07
3061.30613061	-3.88988216219e-07
3062.30623062	-3.89119316538e-07
3063.30633063	-3.89241718672e-07
3064.30643064	-3.89369779697e-07
3065.30653065	-3.89497847936e-07
3066.30663066	-3.89621355516e-07
3067.30673067	-3.89751806923e-07
3068.30683068	-3.89875568976e-07
3069.30693069	-3.90002741854e-07
3070.3070307	-3.90131038573e-07
3071.30713071	-3.90254779627e-07
3072.30723072	-3.90384944043e-07
3073.30733073	-3.90508527425e-07
3074.30743074	-3.9063575688e-07
3075.30753075	-3.90765137842e-07
3076.30763076	-3.90887473655e-07
3077.30773077	-3.91017836265e-07
3078.30783078	-3.91142500639e-07
3079.30793079	-3.91268222815e-07
3080.3080308	-3.9139861342e-07
3081.30813081	-3.91521142764e-07
3082.30823082	-3.91650320718e-07
3083.30833083	-3.91775872794e-07
3084.30843084	-3.9190154058e-07
3085.30853085	-3.92031782774e-07
3086.30863086	-3.92154048367e-07
3087.30873087	-3.92283454265e-07
3088.30883088	-3.92409580456e-07
3089.30893089	-3.92533988049e-07
3090.3090309	-3.92665266295e-07
3091.30913091	-3.92787608068e-07
3092.30923092	-3.92915623245e-07
3093.30933093	-3.9304358422e-07
3094.30943094	-3.93167277795e-07
3095.30953095	-3.93297651747e-07
3096.30963096	-3.93421239732e-07
3097.30973097	-3.93548694969e-07
3098.30983098	-3.93676773386e-07
3099.30993099	-3.93800419933e-07
3100.310031	-3.93930874117e-07
3101.31013101	-3.9405431711e-07
3102.31023102	-3.94181390107e-07
3103.31033103	-3.94310909397e-07
3104.31043104	-3.94433306309e-07
3105.31053105	-3.94563435717e-07
3106.31063106	-3.94688264173e-07
3107.31073107	-3.94814082661e-07
3108.31083108	-3.94944079589e-07
3109.31093109	-3.95066910472e-07
3110.3110311	-3.95196166564e-07
3111.31113111	-3.95321323366e-07
3112.31123112	-3.95447299463e-07
3113.31133113	-3.95577510514e-07
3114.31143114	-3.95699593449e-07
3115.31153115	-3.95829168739e-07
3116.31163116	-3.95955197505e-07
3117.31173117	-3.9607963154e-07
3118.31183118	-3.96210837888e-07
3119.31193119	-3.96333254259e-07
3120.3120312	-3.96461329477e-07
3121.31213121	-3.96588936079e-07
3122.31223122	-3.96712972158e-07
3123.31233123	-3.9684333547e-07
3124.31243124	-3.9696655405e-07
3125.31253125	-3.97094421908e-07
3126.31263126	-3.9722231215e-07
3127.31273127	-3.97345754913e-07
3128.31283128	-3.97476566229e-07
3129.31293129	-3.97599866751e-07
3130.3130313	-3.97726770652e-07
3131.31313131	-3.97856409438e-07
3132.31323132	-3.97978874e-07
3133.31333133	-3.98108828569e-07
3134.31343134	-3.98233718007e-07
3135.31353135	-3.98359671767e-07
3136.31363136	-3.98489381791e-07
3137.31373137	-3.98612326589e-07
3138.31383138	-3.9874174531e-07
3139.31393139	-3.98866648683e-07
3140.3140314	-3.98992684188e-07
3141.31413141	-3.99122980932e-07
3142.31423142	-3.99245005892e-07
3143.31433143	-3.99374503548e-07
3144.31443144	-3.99500584703e-07
3145.31453145	-3.99625112924e-07
3146.31463146	-3.9975603785e-07
3147.31473147	-3.99878677345e-07
3148.31483148	-4.0000683914e-07
3149.31493149	-4.00133967245e-07
3150.3150315	-4.00258429579e-07
3151.31513151	-4.00388786089e-07
3152.31523152	-4.00511616217e-07
3153.31533153	-4.00639884931e-07
3154.31543154	-4.0076758948e-07
3155.31553155	-4.0089089724e-07
3156.31563156	-4.01021958397e-07
3157.31573157	-4.01145143677e-07
3158.31583158	-4.01271995679e-07
3159.31593159	-4.01401560049e-07
3160.3160316	-4.01524178376e-07
3161.31613161	-4.01654084499e-07
3162.31623162	-4.0177879412e-07
3163.31633163	-4.01905012872e-07
3164.31643164	-4.02034546652e-07
3165.31653165	-4.02157361402e-07
3166.31663166	-4.02287088017e-07
3167.31673167	-4.02411818822e-07
3168.31683168	-4.02537710274e-07
3169.31693169	-4.02668220045e-07
3170.3170317	-4.02790220771e-07
3171.31713171	-4.02919513995e-07
3172.31723172	-4.03045739166e-07
3173.31733173	-4.03170360162e-07
3174.31743174	-4.03300957878e-07
3175.31753175	-4.03423836449e-07
3176.31763176	-4.03552090049e-07
3177.31773177	-4.03678793705e-07
3178.31783178	-4.03803583272e-07
3179.31793179	-4.03933961331e-07
3180.3180318	-4.04056528739e-07
3181.31813181	-4.04185008715e-07
3182.31823182	-4.04312598605e-07
3183.31833183	-4.04435911085e-07
3184.31843184	-4.04566979944e-07
3185.31853185	-4.04690172193e-07
3186.31863186	-4.04817086968e-07
3187.31873187	-4.04946324938e-07
3188.31883188	-4.05069252482e-07
3189.31893189	-4.05199186324e-07
3190.3190319	-4.05323503918e-07
3191.31913191	-4.05450128721e-07
3192.31923192	-4.05579518481e-07
3193.31933193	-4.05702078283e-07
3194.31943194	-4.05832197078e-07
3195.31953195	-4.0595675837e-07
3196.31963196	-4.06082472953e-07
3197.31973197	-4.06213199214e-07
3198.31983198	-4.06335174592e-07
3199.31993199	-4.06464308583e-07
3200.320032	-4.06590595862e-07
3201.32013201	-4.06715336666e-07
3202.32023202	-4.06845704901e-07
3203.32033203	-4.06968652069e-07
3204.32043204	-4.07097072873e-07
3205.32053205	-4.07223490987e-07
3206.32063206	-4.07348365861e-07
3207.32073207	-4.07478877077e-07
3208.32083208	-4.07601313253e-07
3209.32093209	-4.07729753493e-07
3210.3210321	-4.07857373204e-07
3211.32113211	-4.07980770584e-07
3212.32123212	-4.08111627559e-07
3213.32133213	-4.08234978035e-07
3214.32143214	-4.08361989485e-07
3215.32153215	-4.0849075414e-07
3216.32163216	-4.08614094392e-07
3217.32173217	-4.08744063854e-07
3218.32183218	-4.08867945143e-07
3219.32193219	-4.08994987486e-07
3220.3220322	-4.09124227487e-07
3221.32213221	-4.0924659085e-07
3222.32223222	-4.09377015399e-07
3223.32233223	-4.09501425416e-07
3224.32243224	-4.09627074241e-07
3225.32253225	-4.0975784154e-07
3226.32263226	-4.09879861637e-07
3227.32273227	-4.10008963882e-07
3228.32283228	-4.10135080771e-07
3229.32293229	-4.10260062193e-07
3230.3230323	-4.10390317518e-07
3231.32313231	-4.1051308431e-07
3232.32323232	-4.10641817925e-07
3233.32333233	-4.1076804187e-07
3234.32343234	-4.10892783282e-07
3235.32353235	-4.11023561885e-07
3236.32363236	-4.11145910361e-07
3237.32373237	-4.11274166145e-07
3238.32383238	-4.11401919634e-07
3239.32393239	-4.11525402991e-07
3240.3240324	-4.11655984479e-07
3241.32413241	-4.11779528822e-07
3242.32423242	-4.11906637731e-07
3243.32433243	-4.12034960831e-07
3244.32443244	-4.12158641647e-07
3245.32453245	-4.12288669718e-07
3246.32463246	-4.12412226519e-07
3247.32473247	-4.12539514421e-07
3248.32483248	-4.12668656753e-07
3249.32493249	-4.12790973165e-07
3250.3250325	-4.12921470598e-07
3251.32513251	-4.13045838879e-07
3252.32523252	-4.13171544794e-07
3253.32533253	-4.13302094049e-07
3254.32543254	-4.13424315446e-07
3255.32553255	-4.13553470828e-07
3256.32563256	-4.13679191379e-07
3257.32573257	-4.13804562854e-07
3258.32583258	-4.13934748799e-07
3259.32593259	-4.14057185706e-07
3260.3260326	-4.14186332549e-07
3261.32613261	-4.14312372636e-07
3262.32623262	-4.14436925539e-07
3263.32633263	-4.1456799573e-07
3264.32643264	-4.14690251472e-07
3265.32653265	-4.14818353655e-07
3266.32663266	-4.14946180144e-07
3267.32673267	-4.15069765403e-07
3268.32683268	-4.15200159298e-07
3269.32693269	-4.15323745725e-07
3270.3270327	-4.15451017093e-07
3271.32713271	-4.1557903167e-07
3272.32723272	-4.15702821951e-07
3273.32733273	-4.1583301423e-07
3274.32743274	-4.1595638288e-07
3275.32753275	-4.16083662686e-07
3276.32763276	-4.16212836898e-07
3277.32773277	-4.16335208714e-07
3278.32783278	-4.16465550218e-07
3279.32793279	-4.16590028535e-07
3280.3280328	-4.16715834228e-07
3281.32813281	-4.16845991076e-07
3282.32823282	-4.16968541044e-07
3283.32833283	-4.17097761766e-07
3284.32843284	-4.17223016285e-07
3285.32853285	-4.17348812777e-07
3286.32863286	-4.17478927293e-07
3287.32873287	-4.17601069501e-07
3288.32883288	-4.17730564686e-07
3289.32893289	-4.17856432789e-07
3290.3290329	-4.17980899381e-07
3291.32913291	-4.18112105665e-07
3292.32923292	-4.18234323043e-07
3293.32933293	-4.18362398887e-07
3294.32943294	-4.18490077198e-07
3295.32953295	-4.18613873315e-07
3296.32963296	-4.18744200728e-07
3297.32973297	-4.18867578678e-07
3298.32983298	-4.18995156514e-07
3299.32993299	-4.19122963577e-07
3300.330033	-4.19246630833e-07
3301.33013301	-4.1937712751e-07
3302.33023302	-4.19500362355e-07
3303.33033303	-4.19627471305e-07
3304.33043304	-4.19756782049e-07
3305.33053305	-4.19879225258e-07
3306.33063306	-4.20009329664e-07
3307.33073307	-4.20133971588e-07
3308.33083308	-4.202598745e-07
3309.33093309	-4.20389639874e-07
3310.3310331	-4.20512481416e-07
3311.33113311	-4.20641784655e-07
3312.33123312	-4.20766668833e-07
3313.33133313	-4.20892738459e-07
3314.33143314	-4.21022827261e-07
3315.33153315	-4.21144819416e-07
3316.33163316	-4.21274440604e-07
3317.33173317	-4.21400233974e-07
3318.33183318	-4.21524744854e-07
3319.33193319	-4.21655831963e-07
3320.3320332	-4.21778157223e-07
3321.33213321	-4.21906300783e-07
3322.33223322	-4.22033593818e-07
3323.33233323	-4.22157755917e-07
3324.33243324	-4.22288070354e-07
3325.33253325	-4.22411068415e-07
3326.33263326	-4.22539068088e-07
3327.33273327	-4.22666686609e-07
3328.33283328	-4.22790152015e-07
3329.33293329	-4.229209964e-07
3330.3330333	-4.23044092359e-07
3331.33313331	-4.23171045107e-07
3332.33323332	-4.23300447357e-07
3333.33333333	-4.23422973246e-07
3334.33343334	-4.23552918263e-07
3335.33353335	-4.23677591405e-07
3336.33363336	-4.23803644967e-07
3337.33373337	-4.23933135565e-07
3338.33383338	-4.24056060316e-07
3339.33393339	-4.24185544629e-07
3340.3340334	-4.24310197278e-07
3341.33413341	-4.24436286519e-07
3342.33423342	-4.24566475551e-07
3343.33433343	-4.24688429515e-07
3344.33443344	-4.24817939913e-07
3345.33453345	-4.24943809262e-07
3346.33463346	-4.25068417238e-07
3347.33473347	-4.25199196621e-07
3348.33483348	-4.25321766316e-07
3349.33493349	-4.25449994536e-07
3350.3350335	-4.25576807752e-07
3351.33513351	-4.25701394101e-07
3352.33523352	-4.25831696448e-07
3353.33533353	-4.25954325629e-07
3354.33543354	-4.26082704894e-07
3355.33553355	-4.26210142743e-07
3356.33563356	-4.26333496272e-07
3357.33573357	-4.26464552536e-07
3358.33583358	-4.26587550637e-07
3359.33593359	-4.26714472757e-07
3360.3360336	-4.26843759008e-07
3361.33613361	-4.26966462833e-07
3362.33623362	-4.27096373082e-07
3363.33633363	-4.27220829015e-07
3364.33643364	-4.27347173072e-07
3365.33653365	-4.27476489131e-07
3366.33663366	-4.27599262218e-07
3367.33673367	-4.27729072407e-07
3368.33683368	-4.27853559257e-07
3369.33693369	-4.27979487027e-07
3370.3370337	-4.28109892464e-07
3371.33713371	-4.28231829826e-07
3372.33723372	-4.28361130334e-07
3373.33733373	-4.28487145046e-07
3374.33743374	-4.28611845918e-07
3375.33753375	-4.2874229984e-07
3376.33763376	-4.28865099836e-07
3377.33773377	-4.28993424019e-07
3378.33783378	-4.29119834599e-07
3379.33793379	-4.29244716059e-07
3380.3380338	-4.29375046206e-07
3381.33813381	-4.29497443217e-07
3382.33823382	-4.29625992019e-07
3383.33833383	-4.29753335174e-07
3384.33843384	-4.29876713461e-07
3385.33853385	-4.30007731672e-07
3386.33863386	-4.30130766838e-07
3387.33873387	-4.30257761938e-07
3388.33883388	-4.30386687111e-07
3389.33893389	-4.30509725789e-07
3390.3390339	-4.30639664227e-07
3391.33913391	-4.30763711851e-07
3392.33923392	-4.30890475158e-07
3393.33933393	-4.31019636794e-07
3394.33943394	-4.31142163474e-07
3395.33953395	-4.31272361134e-07
3396.33963396	-4.31396679906e-07
3397.33973397	-4.31522442352e-07
3398.33983398	-4.316530388e-07
3399.33993399	-4.31774963921e-07
3400.340034	-4.31904121139e-07
3401.34013401	-4.32030169446e-07
3402.34023402	-4.32155004051e-07
3403.34033403	-4.32285242297e-07
3404.34043404	-4.32408078824e-07
3405.34053405	-4.32536588931e-07
3406.34063406	-4.32662735858e-07
3407.34073407	-4.32787661915e-07
3408.34083408	-4.32918141854e-07
3409.34093409	-4.33040427261e-07
3410.3410341	-4.33168901602e-07
3411.34113411	-4.33296297876e-07
3412.34123412	-4.3341976577e-07
3413.34133413	-4.33550544906e-07
3414.34143414	-4.33673759894e-07
3415.34153415	-4.33800850573e-07
3416.34163416	-4.33929295795e-07
3417.34173417	-4.34052750337e-07
3418.34183418	-4.34182720245e-07
3419.34193419	-4.34306345754e-07
3420.3420342	-4.3443350994e-07
3421.34213421	-4.34562514144e-07
3422.34223422	-4.34684877135e-07
3423.34233423	-4.34815346824e-07
3424.34243424	-4.34939527828e-07
3425.34253425	-4.35065247014e-07
3426.34263426	-4.35195835709e-07
3427.34273427	-4.3531783579e-07
3428.34283428	-4.35446977187e-07
3429.34293429	-4.35572815562e-07
3430.3430343	-4.35697916846e-07
3431.34313431	-4.35828047634e-07
3432.34323432	-4.3595067676e-07
3433.34333433	-4.36079520441e-07
3434.34343434	-4.36205480665e-07
3435.34353435	-4.36330252585e-07
3436.34363436	-4.36461007866e-07
3437.34373437	-4.36583211358e-07
3438.34383438	-4.36711493916e-07
3439.34393439	-4.36839027172e-07
3440.3440344	-4.36962580682e-07
3441.34413441	-4.37093085346e-07
3442.34423442	-4.37216487022e-07
3443.34433443	-4.37343678617e-07
3444.34443444	-4.37471700719e-07
3445.34453445	-4.37595467345e-07
3446.34463446	-4.37725502612e-07
3447.34473447	-4.37848831918e-07
3448.34483448	-4.37976201635e-07
3449.34493449	-4.38105114504e-07
3450.3450345	-4.38227464089e-07
3451.34513451	-4.38357961848e-07
3452.34523452	-4.38482128208e-07
3453.34533453	-4.38607917299e-07
3454.34543454	-4.38738241423e-07
3455.34553455	-4.38860478841e-07
3456.34563456	-4.38989676403e-07
3457.34573457	-4.39115096511e-07
3458.34583458	-4.39240604941e-07
3459.34593459	-4.39370659551e-07
3460.3460346	-4.39492960189e-07
3461.34613461	-4.39622217222e-07
3462.34623462	-4.39747993615e-07
3463.34633463	-4.39872586491e-07
3464.34643464	-4.40003613475e-07
3465.34653465	-4.40125732939e-07
3466.34663466	-4.40253877903e-07
3467.34673467	-4.40381457519e-07
3468.34683468	-4.40505124813e-07
3469.34693469	-4.40635457035e-07
3470.3470347	-4.40758868052e-07
